	frame	subF	1stSym	symbol#	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	52	7	165	12	1	26	3403	8	0	1.69482	 	1	0.999688
DL	52	7	175	11	2	7	567	0	0	0.561764	 	0	0
DL	52	7	177	9	1	27	7837	18	0	14.0575	 	0	0
DL	52	7	198	6	2	7	308	0	0	-24.3077	 	1	1
DL	52	7	198	12	1	2	3403	8	0	-3.90054	 	1	1
DL	52	7	210	6	1	3	7548	22	0	17.9918	 	0	0
DL	52	7	204	17	2	8	872	0	0	43.5044	 	0	0
DL	52	7	216	5	1	4	8903	28	0	49.0734	 	0	0
DL	52	7	221	17	2	9	872	0	0	27.8279	 	0	0
DL	52	8	1	5	1	5	7257	24	1	4.45162	 	1	1
DL	52	8	1	17	2	10	872	0	0	49.3281	 	0	0
DL	52	8	6	12	1	20	4641	10	1	4.66951	 	0	0
DL	52	8	18	12	1	2	4641	10	1	-3.90176	 	1	1
DL	52	8	18	17	2	11	872	0	0	45.0661	 	0	0
DL	52	8	30	7	1	5	852	4	0	19.1002	 	0	0
DL	52	8	37	6	1	6	4641	16	0	9.51707	 	0	0.000654239
DL	52	8	35	17	2	12	872	0	0	-2.45727	 	0	0
DL	52	8	43	16	1	7	4540	8	0	2.30885	 	0	0.022431
DL	52	8	59	3	1	8	5341	28	0	44.8716	 	0	0
DL	52	8	62	3	1	9	5341	28	0	34.7955	 	0	0
DL	52	8	65	3	1	10	5341	28	0	46.6112	 	0	0
DL	52	8	52	17	2	13	872	0	0	44.1219	 	0	0
DL	52	8	68	3	1	11	4933	26	0	19.1696	 	1	1
DL	52	8	69	16	2	14	820	0	0	0.44369	 	0	0
DL	52	8	71	16	1	12	1131	2	0	-3.85789	 	0	0
DL	52	8	85	2	2	1	2512	22	0	51.2568	 	0	0
DL	52	8	87	3	1	13	5341	28	0	26.7554	 	0	0
DL	52	8	90	3	1	14	5341	28	0	39.004	 	0	0
DL	52	8	93	6	1	15	4641	16	0	9.9713	 	0	0
DL	52	8	99	3	1	16	5341	28	0	48.7874	 	0	0
DL	52	8	87	17	2	2	872	0	0	27.1566	 	0	0
DL	52	8	102	3	1	17	5341	28	0	53.2281	 	0	0
DL	52	8	105	5	1	18	5322	20	0	16.4924	 	0	0
DL	52	8	110	7	1	19	4333	14	0	8.44648	 	0	0
DL	52	8	117	3	1	21	5341	28	0	38.4111	 	0	0
DL	52	8	104	17	2	3	872	0	0	52.0347	 	0	0
DL	52	8	120	3	1	22	5341	28	0	37.0545	 	0	0
DL	52	8	121	17	2	4	872	0	0	1.84259	 	0	0
DL	52	8	123	16	1	23	6190	10	0	5.20556	 	0	0.00215372
DL	52	8	139	3	1	24	5341	28	0	51.8983	 	0	0
DL	52	8	138	17	2	5	872	0	0	9.967	 	0	0
DL	52	8	142	16	1	25	3092	6	0	0.206243	 	0	2.95632e-09
DL	52	8	155	17	2	6	872	0	0	53.326	 	0	0
DL	52	8	158	16	1	26	4540	8	0	1.90664	 	1	0.813285
DL	52	8	172	7	2	7	359	0	0	2.51967	 	0	0
DL	52	8	174	5	1	27	4353	18	0	14.0575	 	0	0
DL	52	8	195	4	1	3	5030	22	0	-18.6557	 	1	1
DL	52	8	199	3	1	4	5341	28	0	49.0734	 	0	0
DL	52	8	195	10	2	7	515	0	0	2.73177	 	0	0
DL	52	8	205	17	2	8	872	0	0	46.4913	 	0	0
DL	52	8	222	17	2	9	872	0	0	27.8279	 	0	0
DL	52	9	1	4	1	18	5030	22	1	11.5494	 	0	0
DL	52	9	1	16	2	7	820	0	1	-24.0852	 	1	1
DL	52	9	5	19	1	20	7354	10	1	2.99063	 	0	0
DL	52	9	17	10	2	12	515	0	1	5.26693	 	0	0
DL	52	9	24	7	1	5	10161	24	0	16.9798	 	1	1
DL	52	9	27	10	2	14	6190	14	0	5.49016	 	1	1
DL	52	9	37	3	2	1	3772	22	0	51.2568	 	0	0
DL	52	9	31	10	1	6	7740	16	0	7.29968	 	1	1
DL	52	9	40	5	2	2	8903	28	0	30.2659	 	0	0
DL	52	9	45	5	2	3	8903	28	0	56.6532	 	0	0
DL	52	9	41	11	1	7	3118	8	0	2.25616	 	0	0.0419855
DL	52	9	52	5	1	8	8903	28	0	44.8716	 	0	0
DL	52	9	50	10	2	4	7740	16	0	4.1463	 	1	1
DL	52	9	57	5	1	9	8903	28	0	32.8555	 	0	0
DL	52	9	62	5	1	10	8903	28	0	46.6112	 	0	0
DL	52	9	60	10	2	5	6190	14	0	15.2749	 	0	0
DL	52	9	67	5	1	11	8226	26	0	21.5477	 	1	0.999999
DL	52	9	70	5	2	6	8903	28	0	53.9916	 	0	0
DL	52	9	75	4	2	8	7120	28	0	46.4913	 	0	0
DL	52	9	72	11	1	12	775	2	0	-5.10752	 	0	0.000934641
DL	52	9	79	6	2	9	7548	22	0	26.0683	 	0	0
DL	52	9	83	5	1	13	8903	28	0	27.0774	 	0	0
DL	52	9	85	4	2	10	7120	28	0	52.4723	 	0	0
DL	52	9	88	5	1	14	8903	28	0	32.0156	 	0	0
DL	52	9	89	4	2	11	7120	28	0	48.3897	 	0	0
DL	52	9	93	4	2	13	7120	28	0	42.6207	 	0	0
DL	52	9	93	10	1	15	7740	16	0	7.7539	 	1	1
DL	52	9	103	5	1	16	8903	28	0	48.7874	 	0	0
DL	52	9	108	5	1	17	8903	28	0	53.792	 	0	0
DL	52	9	113	7	1	18	7451	20	0	16.4924	 	0	0
DL	52	9	120	11	1	19	6812	14	0	8.44648	 	0	0
DL	52	9	131	5	1	21	8903	28	0	38.4111	 	0	0
DL	52	9	136	5	1	22	8903	28	0	39.617	 	0	0
DL	52	9	141	11	1	23	4255	10	0	5.37086	 	0	4.31452e-05
DL	52	9	152	5	1	24	8903	28	0	51.8983	 	0	0
DL	52	9	157	11	1	25	2126	6	0	0.528364	 	0	0
DL	52	9	168	11	1	26	3118	8	0	2.48635	 	0	3.04479e-06
DL	52	9	179	9	1	27	7837	18	0	14.0575	 	0	0
DL	52	9	199	11	1	2	3118	8	0	5.00435	 	0	0
DL	52	9	210	6	1	3	7548	22	0	17.9918	 	0	0
DL	52	9	216	5	1	4	8903	28	0	49.0734	 	0	0
DL	53	0	1	5	2	14	2382	12	0	-27.2247	 	1	1
DL	53	0	1	5	1	5	7257	24	1	4.45162	 	1	1
DL	53	0	6	1	2	1	1776	28	0	19.0355	 	1	1
DL	53	0	7	1	2	2	1776	28	0	35.1033	 	0	0
DL	53	0	8	1	2	3	1776	28	0	56.6532	 	0	0
DL	53	0	9	3	2	4	1854	14	0	11.1325	 	0	0
DL	53	0	12	6	2	5	3714	14	0	22.2613	 	0	0
DL	53	0	6	13	1	12	917	2	1	-5.81798	 	0	0
DL	53	0	18	1	2	6	1776	28	0	55.3948	 	0	0
DL	53	0	19	12	1	19	7431	14	1	1.57935	 	1	1
DL	53	0	19	18	2	7	5108	8	0	-24.1093	 	1	1
DL	53	0	37	2	2	8	3558	28	0	46.4913	 	0	0
DL	53	0	39	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	53	0	40	1	2	10	1776	28	0	53.1602	 	0	0
DL	53	0	41	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	0	31	12	1	20	4641	10	1	2.1901	 	1	0.999982
DL	53	0	43	13	1	26	3688	8	1	2.48635	 	0	3.4423e-05
DL	53	0	42	15	2	12	7159	12	0	-4.90462	 	1	1
DL	53	0	57	1	2	13	1776	28	0	45.6366	 	0	0
DL	53	0	56	9	1	27	7837	18	1	13.5464	 	0	0
DL	53	0	65	19	1	2	7354	10	1	5.00435	 	0	0
DL	53	0	84	12	1	2	4641	10	1	5.00435	 	1	1
DL	53	0	96	5	1	5	612	4	0	20.5184	 	0	0
DL	53	0	101	6	1	6	4641	16	0	9.51707	 	0	0.000654239
DL	53	0	107	9	1	7	2551	8	0	2.42259	 	0	0.00226748
DL	53	0	116	3	1	8	5341	28	0	44.8716	 	0	0
DL	53	0	119	3	1	9	5341	28	0	34.7955	 	0	0
DL	53	0	122	3	1	10	5341	28	0	46.6112	 	0	0
DL	53	0	125	3	1	11	4933	26	0	23.6758	 	0	9.79879e-06
DL	53	0	128	3	1	13	5341	28	0	27.5196	 	0	0
DL	53	0	131	3	1	14	5341	28	0	39.004	 	0	0
DL	53	0	134	6	1	15	4641	16	0	9.9713	 	0	0
DL	53	0	140	3	1	16	5341	28	0	48.7874	 	0	0
DL	53	0	143	3	1	17	5341	28	0	53.792	 	0	0
DL	53	0	146	5	1	18	5322	20	0	16.4924	 	0	0
DL	53	0	151	3	1	21	5341	28	0	38.4111	 	0	0
DL	53	0	154	3	1	22	5341	28	0	39.617	 	0	0
DL	53	0	157	9	1	23	3481	10	0	5.37086	 	0	3.59545e-05
DL	53	0	166	3	1	24	5341	28	0	51.8983	 	0	0
DL	53	0	169	9	1	25	1737	6	0	0.528364	 	0	0
DL	53	0	187	4	1	3	5030	22	0	17.9918	 	0	0
DL	53	0	191	3	1	4	5341	28	0	49.0734	 	0	0
DL	53	1	1	6	2	7	308	0	1	-24.3077	 	1	1
DL	53	1	1	11	1	20	4255	10	2	-4.19967	 	0	5.85209e-08
DL	53	1	7	7	2	14	3338	12	0	8.00735	 	0	0
DL	53	1	14	2	2	1	3558	28	0	51.2568	 	0	0
DL	53	1	12	6	1	6	4641	16	1	4.74887	 	1	0.755344
DL	53	1	16	2	2	2	3558	28	0	35.1033	 	0	0
DL	53	1	18	1	2	3	1776	28	0	51.4859	 	0	0
DL	53	1	18	6	1	15	4641	16	1	-24.1659	 	1	1
DL	53	1	19	6	2	4	1698	8	0	10.3411	 	0	0
DL	53	1	25	2	2	5	2512	22	0	22.2613	 	0	0
DL	53	1	27	1	2	6	1776	28	0	55.3948	 	0	0
DL	53	1	28	1	2	8	1776	28	0	46.4913	 	0	0
DL	53	1	24	7	1	19	4333	14	1	3.48944	 	0	0
DL	53	1	29	2	2	9	3558	28	0	27.8279	 	0	7.24845e-07
DL	53	1	31	2	2	10	3558	28	0	49.3279	 	0	0
DL	53	1	33	2	2	11	3558	28	0	48.3897	 	0	0
DL	53	1	35	14	2	12	3970	8	0	6.81451	 	0	0
DL	53	1	31	19	1	23	7354	10	1	1.41549	 	1	0.988309
DL	53	1	49	2	2	13	3558	28	0	44.3857	 	0	0
DL	53	1	50	20	1	26	5675	8	1	2.48635	 	0	0
DL	53	1	70	5	1	27	4353	18	1	14.0575	 	0	0
DL	53	1	75	6	1	5	8709	24	0	20.5184	 	0	2.49134e-13
DL	53	1	81	6	1	6	1698	8	0	9.51707	 	0	0
DL	53	1	87	8	1	7	2268	8	0	2.42259	 	0	0.00170109
DL	53	1	95	5	1	8	8903	28	0	44.8716	 	0	0
DL	53	1	100	5	1	9	8903	28	0	34.7955	 	0	0
DL	53	1	105	5	1	10	8903	28	0	46.6112	 	0	0
DL	53	1	110	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	53	1	115	8	1	12	567	2	0	-3.6382	 	0	0
DL	53	1	123	5	1	13	8903	28	0	27.5196	 	0	0
DL	53	1	128	5	1	14	8903	28	0	39.004	 	0	0
DL	53	1	133	6	1	15	2317	10	0	9.9713	 	0	0
DL	53	1	139	5	1	16	8903	28	0	48.7874	 	0	0
DL	53	1	144	5	1	17	8903	28	0	53.792	 	0	0
DL	53	1	149	7	1	18	7451	20	0	16.4924	 	0	0
DL	53	1	156	5	1	21	8903	28	0	38.4111	 	0	0
DL	53	1	161	5	1	22	8903	28	0	39.617	 	0	0
DL	53	1	166	5	1	24	8903	28	0	51.8983	 	0	0
DL	53	1	171	8	1	25	1543	6	0	0.528364	 	0	0
DL	53	1	179	6	1	27	4641	16	0	14.0575	 	0	0
DL	53	1	193	8	1	2	567	2	0	5.00435	 	0	0
DL	53	1	201	6	1	3	7548	22	0	17.9918	 	0	0
DL	53	1	207	5	1	4	8903	28	0	49.0734	 	0	0
DL	53	2	1	8	2	14	1543	6	0	-27.2247	 	1	1
DL	53	2	9	3	2	1	5341	28	0	51.2568	 	0	0
DL	53	2	12	2	2	2	3558	28	0	35.1033	 	0	0
DL	53	2	14	1	2	3	1776	28	0	56.6532	 	0	0
DL	53	2	1	17	1	20	6579	10	2	-4.19757	 	0	8.66085e-08
DL	53	2	15	6	2	4	1698	8	0	8.12308	 	0	0
DL	53	2	18	5	1	5	7257	24	1	18.3713	 	0	0
DL	53	2	21	3	2	5	1854	14	0	20.5013	 	0	0
DL	53	2	24	1	2	6	1776	28	0	55.3948	 	0	0
DL	53	2	23	10	1	15	7740	16	1	-0.0145157	 	1	1
DL	53	2	33	7	1	18	7451	20	1	16.4924	 	0	0
DL	53	2	25	16	2	7	4540	8	0	4.94628	 	0	0
DL	53	2	41	1	2	8	1776	28	0	46.4913	 	0	0
DL	53	2	42	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	53	2	43	1	2	10	1776	28	0	53.1602	 	0	0
DL	53	2	44	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	2	40	12	1	23	4641	10	1	1.92314	 	0	2.74332e-06
DL	53	2	45	15	2	12	1834	4	0	3.50796	 	0	0
DL	53	2	60	1	2	13	1776	28	0	45.6366	 	0	0
DL	53	2	52	12	1	26	3403	8	1	2.10869	 	0	0
DL	53	2	64	20	1	2	5675	8	1	5.00435	 	0	0
DL	53	2	84	12	1	2	3403	8	1	5.00435	 	0	0
DL	53	2	96	5	1	5	612	4	0	20.5184	 	0	0
DL	53	2	101	9	1	6	6965	16	0	9.51707	 	0	0.000934496
DL	53	2	110	9	1	7	2551	8	0	2.42259	 	0	0.00226748
DL	53	2	119	3	1	8	5341	28	0	44.8716	 	0	0
DL	53	2	122	3	1	9	5341	28	0	34.7955	 	0	0
DL	53	2	125	3	1	10	5341	28	0	46.6112	 	0	0
DL	53	2	128	3	1	11	4933	26	0	23.6758	 	0	9.79879e-06
DL	53	2	131	9	1	12	638	2	0	-3.6382	 	0	0
DL	53	2	140	3	1	13	5341	28	0	27.5196	 	0	0
DL	53	2	143	3	1	14	5341	28	0	39.004	 	0	0
DL	53	2	146	3	1	16	5341	28	0	48.7874	 	0	0
DL	53	2	149	3	1	17	5341	28	0	53.792	 	0	0
DL	53	2	152	8	1	19	4952	14	0	8.44648	 	0	0
DL	53	2	160	3	1	21	5341	28	0	38.4111	 	0	0
DL	53	2	163	3	1	22	5341	28	0	39.617	 	0	0
DL	53	2	166	3	1	24	5341	28	0	51.8983	 	0	0
DL	53	2	169	9	1	25	1099	4	0	0.528364	 	0	0
DL	53	2	178	9	1	27	7837	18	0	14.0575	 	0	0
DL	53	2	196	4	1	3	5030	22	0	17.9918	 	0	0
DL	53	2	200	3	1	4	5341	28	0	49.0734	 	0	0
DL	53	3	1	12	1	2	4641	10	2	-3.90176	 	0	3.80029e-13
DL	53	3	1	16	2	7	820	0	2	-24.0852	 	1	1
DL	53	3	13	5	1	5	7257	24	2	19.5765	 	0	0
DL	53	3	18	3	1	11	4933	26	1	23.6758	 	0	0
DL	53	3	17	10	2	14	6190	14	1	-0.521305	 	0	1.40887e-13
DL	53	3	21	16	1	26	4540	8	1	-1.77233	 	0	0
DL	53	3	27	10	2	4	7740	16	1	11.1325	 	0	0
DL	53	3	37	1	2	1	1776	28	0	19.0355	 	1	1
DL	53	3	38	1	2	2	1776	28	0	35.1033	 	0	0
DL	53	3	37	4	1	3	5030	22	1	-15.3208	 	1	1
DL	53	3	39	2	2	3	3558	28	0	56.6532	 	0	0
DL	53	3	41	3	2	5	3189	20	0	-17.1684	 	1	1
DL	53	3	44	2	2	6	3558	28	0	55.3948	 	0	0
DL	53	3	41	7	1	5	10161	24	0	4.47601	 	1	1
DL	53	3	46	2	2	8	3558	28	0	46.4913	 	0	0
DL	53	3	48	1	2	9	1776	28	0	-5.87389	 	1	1
DL	53	3	49	1	2	10	1776	28	0	53.1602	 	0	0
DL	53	3	50	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	3	48	6	1	6	4641	16	0	-24.1406	 	1	1
DL	53	3	51	4	2	12	1543	10	0	5.56661	 	0	5.92264e-08
DL	53	3	55	1	2	13	1776	28	0	45.6366	 	0	0
DL	53	3	54	12	1	7	3403	8	0	2.40116	 	0	0.00408306
DL	53	3	66	5	1	8	8903	28	0	44.8716	 	0	0
DL	53	3	71	5	1	9	8903	28	0	34.7955	 	0	0
DL	53	3	76	5	1	10	8903	28	0	46.6112	 	0	0
DL	53	3	81	6	1	11	7548	22	0	23.6758	 	0	0
DL	53	3	87	12	1	12	846	2	0	-3.6382	 	0	0
DL	53	3	99	5	1	13	8903	28	0	27.5196	 	0	0
DL	53	3	104	5	1	14	8903	28	0	39.004	 	0	0
DL	53	3	109	12	1	15	9289	16	0	9.9713	 	0	0
DL	53	3	121	5	1	16	8903	28	0	48.7874	 	0	0
DL	53	3	126	5	1	17	8903	28	0	53.792	 	0	0
DL	53	3	131	5	1	18	5322	20	0	16.4924	 	0	0
DL	53	3	136	10	1	19	6190	14	0	8.44648	 	0	0
DL	53	3	146	12	1	20	3403	8	0	4.66951	 	0	0
DL	53	3	158	5	1	21	8903	28	0	38.4111	 	0	0
DL	53	3	163	5	1	22	8903	28	0	39.617	 	0	0
DL	53	3	168	12	1	23	4641	10	0	5.37086	 	0	5.03359e-05
DL	53	3	180	5	1	24	8903	28	0	51.8983	 	0	0
DL	53	3	185	12	1	25	2317	6	0	0.528364	 	0	0
DL	53	3	197	5	1	27	4353	18	0	14.0575	 	0	0
DL	53	3	214	5	1	4	8903	28	0	49.0734	 	0	0
DL	53	4	1	5	2	14	2382	12	1	-27.2247	 	1	1
DL	53	4	6	1	2	1	1776	28	1	51.2568	 	0	0
DL	53	4	1	7	1	5	10161	24	1	4.47601	 	0	0
DL	53	4	8	10	1	6	7740	16	1	9.51707	 	0	0
DL	53	4	18	5	1	11	8226	26	1	23.6758	 	0	0
DL	53	4	7	18	2	7	5108	8	1	-4.55107	 	1	1
DL	53	4	23	10	1	15	7740	16	1	2.98707	 	0	0
DL	53	4	33	2	1	5	2512	22	0	20.5184	 	0	0
DL	53	4	25	15	2	12	7159	12	1	4.0874	 	1	1
DL	53	4	40	2	2	1	2512	22	0	51.2568	 	0	0
DL	53	4	42	1	2	2	1776	28	0	35.1033	 	0	0
DL	53	4	43	1	2	3	1776	28	0	56.6532	 	0	0
DL	53	4	35	13	1	7	3688	8	0	2.26177	 	0	0.0387898
DL	53	4	44	4	2	4	3092	16	0	11.1325	 	0	0
DL	53	4	48	2	2	5	2901	24	0	-17.1684	 	1	1
DL	53	4	48	3	1	8	5341	28	0	40.3566	 	0	0
DL	53	4	50	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	53	4	51	1	2	10	1776	28	0	49.3279	 	0	0
DL	53	4	52	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	4	51	3	1	9	5341	28	0	24.7727	 	0	1.01585e-13
DL	53	4	53	1	2	13	1776	28	0	45.6366	 	0	0
DL	53	4	54	3	1	10	5341	28	0	46.6112	 	0	0
DL	53	4	57	3	1	11	4353	24	0	23.6758	 	0	0
DL	53	4	60	13	1	12	917	2	0	-3.6382	 	0	0
DL	53	4	73	3	1	13	5341	28	0	27.5196	 	0	0
DL	53	4	76	3	1	14	5341	28	0	39.004	 	0	0
DL	53	4	79	3	1	16	5341	28	0	48.7874	 	0	0
DL	53	4	82	3	1	17	5341	28	0	53.792	 	0	0
DL	53	4	85	7	1	18	7451	20	0	16.4924	 	0	0
DL	53	4	92	10	1	19	6190	14	0	8.44648	 	0	0
DL	53	4	102	13	1	20	3688	8	0	4.66951	 	0	0
DL	53	4	115	3	1	21	5341	28	0	38.4111	 	0	0
DL	53	4	118	3	1	22	5341	28	0	39.617	 	0	0
DL	53	4	121	13	1	23	5030	10	0	5.37086	 	0	5.03359e-05
DL	53	4	134	3	1	24	5341	28	0	51.8983	 	0	0
DL	53	4	137	13	1	25	2512	6	0	0.528364	 	0	0
DL	53	4	150	13	1	26	3688	8	0	2.48635	 	0	3.04479e-06
DL	53	4	163	9	1	27	7837	18	0	14.0575	 	0	0
DL	53	4	185	13	1	2	3688	8	0	5.00435	 	0	0
DL	53	4	198	6	1	3	7548	22	0	17.9918	 	0	0
DL	53	4	204	3	1	4	5341	28	0	49.0734	 	0	0
DL	53	5	1	6	2	7	308	0	2	-24.3077	 	1	1
DL	53	5	7	2	2	14	1235	14	0	9.46795	 	0	0
DL	53	5	9	1	2	1	1776	28	0	51.2568	 	0	0
DL	53	5	10	1	2	2	1776	28	0	35.1033	 	0	0
DL	53	5	11	1	2	3	1776	28	0	56.6532	 	0	0
DL	53	5	1	12	1	19	7431	14	2	1.58284	 	1	1
DL	53	5	12	2	2	4	1543	16	0	8.1238	 	1	1
DL	53	5	14	2	2	5	2901	24	0	22.2613	 	0	0
DL	53	5	16	1	2	6	1776	28	0	55.3948	 	0	0
DL	53	5	17	1	2	8	1776	28	0	46.4913	 	0	0
DL	53	5	18	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	53	5	19	1	2	10	1776	28	0	53.1602	 	0	0
DL	53	5	20	2	2	12	950	12	0	6.81451	 	0	1.93623e-12
DL	53	5	13	12	1	20	4641	10	2	0.901951	 	0	1.60243e-07
DL	53	5	25	12	1	2	4641	10	2	5.00435	 	0	3.80029e-13
DL	53	5	37	5	1	5	7257	24	2	20.5184	 	0	0
DL	53	5	42	5	1	5	7257	24	0	20.5184	 	0	2.07612e-13
DL	53	5	47	10	1	6	7740	16	0	9.51707	 	0	0.0010279
DL	53	5	57	15	1	7	4255	8	0	2.42259	 	0	0.00339929
DL	53	5	72	5	1	8	8903	28	0	44.8716	 	0	0
DL	53	5	77	5	1	9	8903	28	0	34.7955	 	0	0
DL	53	5	82	5	1	10	8903	28	0	46.6112	 	0	0
DL	53	5	87	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	53	5	92	5	1	13	8903	28	0	27.5196	 	0	0
DL	53	5	97	5	1	14	8903	28	0	39.004	 	0	0
DL	53	5	102	2	1	15	1543	16	0	9.9713	 	0	0
DL	53	5	104	5	1	16	8903	28	0	48.7874	 	0	0
DL	53	5	109	5	1	17	8903	28	0	53.792	 	0	0
DL	53	5	114	5	1	18	5322	20	0	16.4924	 	0	0
DL	53	5	119	5	1	21	8903	28	0	38.4111	 	0	0
DL	53	5	124	5	1	22	8903	28	0	39.617	 	0	0
DL	53	5	129	15	1	23	5805	10	0	5.37086	 	0	5.75265e-05
DL	53	5	144	5	1	24	8903	28	0	51.8983	 	0	0
DL	53	5	149	15	1	25	2901	6	0	0.528364	 	0	0
DL	53	5	164	15	1	26	4255	8	0	2.48635	 	0	3.65375e-06
DL	53	5	179	5	1	27	4353	18	0	14.0575	 	0	0
DL	53	5	199	4	1	3	5030	22	0	17.9918	 	0	0
DL	53	5	203	5	1	4	8903	28	0	49.0734	 	0	0
DL	53	6	1	8	2	14	1543	6	1	-27.2247	 	1	1
DL	53	6	9	1	2	1	1776	28	0	51.2568	 	0	0
DL	53	6	10	1	2	2	1776	28	0	35.1033	 	0	0
DL	53	6	11	1	2	3	1776	28	0	56.6532	 	0	0
DL	53	6	12	5	2	4	3092	14	0	11.1325	 	0	0
DL	53	6	1	19	1	23	7354	10	2	1.41583	 	0	0
DL	53	6	20	6	1	6	4641	16	2	9.51707	 	0	0
DL	53	6	26	6	1	15	4641	16	2	9.9713	 	0	0
DL	53	6	32	3	1	5	4353	24	0	20.5184	 	0	1.24567e-13
DL	53	6	17	20	2	7	5675	8	0	-0.268622	 	1	1
DL	53	6	37	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	6	35	6	1	6	4641	16	0	4.74887	 	1	1
DL	53	6	38	7	2	12	1983	8	0	3.13883	 	0	3.33067e-16
DL	53	6	45	1	2	13	1776	28	0	45.6366	 	0	0
DL	53	6	41	13	1	7	3688	8	0	2.40282	 	0	0.00393947
DL	53	6	54	3	1	8	5341	28	0	44.8716	 	0	0
DL	53	6	57	3	1	9	5341	28	0	34.7955	 	0	0
DL	53	6	60	3	1	10	5341	28	0	46.6112	 	0	0
DL	53	6	63	3	1	11	4933	26	0	23.6758	 	0	9.79879e-06
DL	53	6	66	13	1	12	917	2	0	-3.6382	 	0	0
DL	53	6	79	3	1	13	5341	28	0	27.5196	 	0	0
DL	53	6	82	3	1	14	5341	28	0	39.004	 	0	0
DL	53	6	85	7	1	15	5416	16	0	9.9713	 	0	0
DL	53	6	92	3	1	16	5341	28	0	48.7874	 	0	0
DL	53	6	95	3	1	17	5341	28	0	53.792	 	0	0
DL	53	6	98	7	1	18	7451	20	0	16.4924	 	0	0
DL	53	6	105	13	1	19	3688	8	0	8.44648	 	0	0
DL	53	6	118	13	1	20	670	0	0	4.66951	 	0	0
DL	53	6	131	3	1	21	5341	28	0	38.4111	 	0	0
DL	53	6	134	3	1	22	5341	28	0	39.617	 	0	0
DL	53	6	137	3	1	24	5341	28	0	51.8983	 	0	0
DL	53	6	140	13	1	25	2512	6	0	0.528364	 	0	0
DL	53	6	153	13	1	26	3688	8	0	2.48635	 	0	3.04479e-06
DL	53	6	166	9	1	27	7837	18	0	14.0575	 	0	0
DL	53	6	188	13	1	2	5030	10	0	5.00435	 	0	0.202973
DL	53	6	201	6	1	3	7548	22	0	17.9918	 	0	0
DL	53	6	207	3	1	4	5341	28	0	49.0734	 	0	0
DL	53	7	1	10	1	15	7740	16	2	-25.2227	 	1	0.999981
DL	53	7	11	5	1	5	7257	24	0	20.5184	 	0	2.07612e-13
DL	53	7	1	16	2	7	820	0	3	-23.8735	 	1	1
DL	53	7	17	1	2	1	1776	28	1	51.2568	 	0	0
DL	53	7	18	3	2	5	3189	20	1	22.2613	 	0	0
DL	53	7	21	1	2	9	1776	28	1	27.8279	 	1	0.989845
DL	53	7	22	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	7	16	10	1	6	7740	16	0	-0.466996	 	1	1
DL	53	7	23	4	2	12	1543	10	0	5.56661	 	0	5.92264e-08
DL	53	7	27	1	2	13	1776	28	0	45.6366	 	0	0
DL	53	7	26	14	1	7	3970	8	0	2.17753	 	0	0.139294
DL	53	7	40	5	1	8	8903	28	0	44.8716	 	0	0
DL	53	7	45	5	1	9	8903	28	0	34.7955	 	0	0
DL	53	7	28	26	2	14	3183	4	0	6.11156	 	0	0
DL	53	7	50	5	1	10	8903	28	0	46.0843	 	0	0
DL	53	7	54	3	2	1	3772	22	0	46.4915	 	0	0
DL	53	7	57	2	2	2	3558	28	0	35.1033	 	0	0
DL	53	7	55	5	1	11	8226	26	0	19.8975	 	1	1
DL	53	7	59	2	2	3	3558	28	0	54.7971	 	0	0
DL	53	7	61	2	2	4	1543	16	0	11.1325	 	0	0
DL	53	7	63	1	2	6	1776	28	0	55.3948	 	0	0
DL	53	7	64	1	2	8	1776	28	0	46.4913	 	0	0
DL	53	7	60	14	1	12	988	2	0	-5.62052	 	1	0.769665
DL	53	7	74	5	1	13	8903	28	0	27.5196	 	0	0
DL	53	7	79	5	1	14	8903	28	0	39.004	 	0	0
DL	53	7	84	5	1	16	8903	28	0	48.7874	 	0	0
DL	53	7	65	29	2	9	1494	0	0	22.7513	 	0	0
DL	53	7	89	5	1	17	8903	28	0	53.792	 	0	0
DL	53	7	94	1	2	10	1776	28	0	49.3279	 	0	0
DL	53	7	94	5	1	18	5322	20	0	15.8582	 	0	0
DL	53	7	99	13	1	19	8051	14	0	8.44648	 	0	0
DL	53	7	112	14	1	20	722	0	0	4.66951	 	0	0
DL	53	7	126	5	1	21	8903	28	0	38.4111	 	0	0
DL	53	7	131	5	1	22	8903	28	0	39.617	 	0	0
DL	53	7	136	14	1	23	2706	6	0	5.37086	 	0	0
DL	53	7	150	5	1	24	8903	28	0	51.8983	 	0	0
